UPC,Price,Variant,Promo,Source Link
0810027370181,30.99,Cage Free / 3.5 lbs,,https://healthyspot.com/products/stella-chewys-cage-free-recipe-raw-blend-baked-dog-kibble-with-grains
0810027370068,2.29,Salmon/Tuna/Mackerel,,https://healthyspot.com/products/stella-chewys-salmon-tuna-mackerel-canned-cat-food
0810027370198,110.99,Cage Free / 22 lbs,,https://healthyspot.com/products/stella-chewys-cage-free-recipe-raw-blend-baked-dog-kibble-with-grains
0186011000380,22.99,Beef,,https://healthyspot.com/products/stella-chewys-meal-mixers-beef-dog-food
0186011000984,31.99,Red Meat / 3.5 lbs,,https://healthyspot.com/products/stella-chewys-red-meat-raw-blend-kibble
0186011001523,54.99,Red Meat / 10 lbs,,https://healthyspot.com/products/stella-chewys-red-meat-raw-blend-kibble
0186011001530,114.99,Red Meat / 22 lbs,,https://healthyspot.com/products/stella-chewys-red-meat-raw-blend-kibble
0852301008137,14.99,Chicken,,https://healthyspot.com/products/stella-chewys-cage-free-chicken-wild-weenies-dog-treats
0810027370013,2.29,Chicken & Liver,,https://healthyspot.com/products/stella-chewys-chicken-liver-canned-cat-food
0810027370815,2.79,Beef & Chicken,,https://healthyspot.com/products/stella-chewys-lil-bites-savory-stews-beef-chicken-dog-food
0186011001790,45.99,Puppy / 10 lbs,,https://healthyspot.com/products/stella-chewys-raw-coated-cage-free-chicken-kibble-for-puppies
0186011001783,23.99,Puppy / 3.5 lbs,,https://healthyspot.com/products/stella-chewys-raw-coated-cage-free-chicken-kibble-for-puppies
0186011001806,89.99,Puppy / 22 lbs,,https://healthyspot.com/products/stella-chewys-raw-coated-cage-free-chicken-kibble-for-puppies
0852301008700,27.99,Salmon,,https://healthyspot.com/products/stella-chewys-raw-coated-wild-caught-salmon-recipe-cat-kibble
0186011001936,26.99,Lamb / 3.5 lbs,,https://healthyspot.com/products/stella-chewys-raw-coated-grass-fed-lamb-dog-kibble
0186011001950,104.99,Lamb / 22 lbs,,https://healthyspot.com/products/stella-chewys-raw-coated-grass-fed-lamb-dog-kibble
0186011001073,14.99,Beef,,https://healthyspot.com/products/stella-chewys-beef-carnivore-crunch-dog-treats
0186011000557,37.99,Surf & Turf,,https://healthyspot.com/products/stella-chewys-surf-n-turf-freeze-dried-dinner-patties
0186011000991,30.99,Cage Free / 3.5 lbs,,https://healthyspot.com/products/stella-chewys-cage-free-recipe-raw-blend-baked-dog-kibble
0186011001547,51.99,Cage Free / 10 lbs,,https://healthyspot.com/products/stella-chewys-cage-free-recipe-raw-blend-baked-dog-kibble
0186011001561,110.99,Cage Free / 22 lbs,,https://healthyspot.com/products/stella-chewys-cage-free-recipe-raw-blend-baked-dog-kibble
0810027370853,2.79,Chicken & Turkey,,https://healthyspot.com/products/stella-chewys-lil-bites-savory-stews-chicken-turkey-dog-food
0810027370051,2.29,Tuna & Pumpkin,,https://healthyspot.com/products/stella-chewys-tuna-pumpkin-canned-cat-food
0810027370563,9.99,Duck,,https://healthyspot.com/products/stella-chewys-cravn-bacn-and-duck-bites-dog-treats-8-25-oz
0852301008045,3.99,Turkey,,https://healthyspot.com/products/stella-chewys-cage-free-turkey-recipe-dog-stew
0810027370792,2.79,Beef & Chicken,,https://healthyspot.com/products/stella-chewys-shredrs-beef-chicken-dog-food
0186011000366,43.99,Chicken,,https://healthyspot.com/products/stella-chewys-meal-mixers-chicken
0186011001776,44.99,Lamb,,https://healthyspot.com/products/stella-chewys-meal-mixers-lamb-dog-food
0810027370761,2.79,Chicken & Turkey,,https://healthyspot.com/products/stella-chewys-shredrs-chicken-turkey-dog-food
0810027370662,27.99,Bacon,,https://healthyspot.com/products/stella-chewys-dinner-dust-bacon-dog-food
0852301008021,3.99,Chicken,,https://healthyspot.com/products/stella-chewys-cage-free-chicken-recipe-dog-stew
0186011000472,51.992,Duck / 25 oz,Eligible For 20% Off With Code STELLA20,https://healthyspot.com/products/stella-chewys-duck-freeze-dried-dinner-patties
0186011001868,9.99,Duck,,https://healthyspot.com/products/stella-chewys-duck-raw-coated-biscuits-dog-treats
0186011001615,45.99,Chicken / 10 lbs,,https://healthyspot.com/products/stella-chewys-raw-coated-cage-free-chicken-kibble-dog-food
0186011001592,24.99,Whitefish / 3.5 lbs,,https://healthyspot.com/products/stella-chewys-raw-coated-wild-caught-whitefish-dog-kibble
0810027370631,14.99,Bacon,,https://healthyspot.com/products/stella-chewys-wild-weenies-bacon-dog-treats-3-oz
0186011000083,44.99,Beef,,https://healthyspot.com/products/stella-chewys-meal-mixers-beef
0852301008144,14.99,Duck,,https://healthyspot.com/products/stella-chewys-cage-free-duck-wild-weenies-dog-treats
0810027371225,2.29,Tuna & Salmon,,https://healthyspot.com/products/stella-chewys-carnivore-cravings-savory-shreds-tuna-salmon-cat-food
0810027371157,2.29,Chicken & Salmon,,https://healthyspot.com/products/stella-chewys-carnivore-cravings-savory-shreds-chicken-salmon-cat-food
0810027371133,2.29,Chicken and Chicken Liver,,https://healthyspot.com/products/stella-chewys-carnivore-cravings-savory-shreds-chicken-and-chicken-liver-cat-food
0186011000342,31.992000000000004,Duck / 14 oz,Eligible For 20% Off With Code STELLA20,https://healthyspot.com/products/stella-chewys-duck-freeze-dried-dinner-patties
0186011001578,25.99,Chicken / 3.5 lbs,,https://healthyspot.com/products/stella-chewys-raw-coated-cage-free-chicken-kibble-dog-food
0186011001660,99.99,Whitefish / 22 lbs,,https://healthyspot.com/products/stella-chewys-raw-coated-wild-caught-whitefish-dog-kibble
0186011001622,94.99,Chicken / 22 lbs,,https://healthyspot.com/products/stella-chewys-raw-coated-cage-free-chicken-kibble-dog-food
0186011001844,9.99,Beef,,https://healthyspot.com/products/stella-chewys-beef-raw-coated-biscuits-dog-treats
0186011001882,31.99,Free Range / 3.5 lbs,,https://healthyspot.com/products/stella-chewys-free-range-raw-blend-dog-kibble
0186011001912,114.99,Free Range / 22 lbs,,https://healthyspot.com/products/stella-chewys-free-range-raw-blend-dog-kibble
0810027371072,2.29,"Salmon, Tuna, and Mackerel",,https://healthyspot.com/products/stella-chewys-carnivore-cravings-purrfect-pate-salmon-tuna-and-mackerel-cat-food
0852301008038,3.99,Beef,,https://healthyspot.com/products/stella-chewys-grass-fed-beef-recipe-dog-stew
0186011001202,23.99,Turkey,,https://healthyspot.com/products/stella-chewys-turkey-dinner-morsels-cat-food
0852301008731,36.99,Chicken,,https://healthyspot.com/products/stella-chewys-raw-blend-cage-free-recipe-cat-kibble
0186011000373,19.99,Chicken,,https://healthyspot.com/products/stella-chewys-meal-mixers-chicken-dog-food
0810027370747,2.79,Chicken,,https://healthyspot.com/products/stella-chewys-shredrs-chicken-dog-food
0186011001189,23.99,Duck,,https://healthyspot.com/products/stella-chewys-duck-dinner-morsels-cat-food
0852301008670,27.99,Chicken,,https://healthyspot.com/products/stella-chewys-raw-coated-cage-free-chicken-recipe-cat-kibble
0810027370808,2.79,Chicken,,https://healthyspot.com/products/stella-chewys-lil-bites-savory-stews-chicken-dog-food
0810027370549,9.99,Beef,,https://healthyspot.com/products/stella-chewys-cravn-bacn-and-beef-bites-dog-treats-8-25-oz
0852301008120,14.99,Beef,,https://healthyspot.com/products/stella-chewys-grass-fed-beef-wild-weenies-dog-treats
