UPC,ASIN,Title,Cost,Price,Profit,ROI,Offers,Sales Rank,Size,Color,Link,Tags
196265891771,B0CXG7RT5L,"Crocs Unisex Classic Clog Emerald Mens 10, Womens 12 Medium",35.99,39.95000076293945,-9.669998874664309,-26.86857147725565%,2,1,12 Women/10 Men,Emerald,https://www.shopwss.com/products/10001_302?variant=40951277781047,"eligible-discount-, eligible-discount-friends"
196265891825,B0CXGHFY6Z,"Crocs Unisex Classic Clog Emerald Mens 9, Womens 11 Medium",35.99,39.970001220703125,-9.019998779296877,-25.062513974150807%,1,1,11 Women/9 Men,Emerald,https://www.shopwss.com/products/10001_302?variant=40951277748279,"eligible-discount-, eligible-discount-friends"
841158003266,B00401ZJS8,"Crocs Unisex Classic Clog Emerald Mens 5, Womens 7 Medium",35.99,39.970001220703125,-8.639998664855959,-24.006664809269125%,1,1,7 Women/5 Men,Emerald,https://www.shopwss.com/products/10001_302?variant=40951277944887,"eligible-discount-, eligible-discount-friends"
196265891818,B0CXFWN3ND,"Crocs Unisex Classic Clog Emerald Mens 8, Womens 10 Medium",35.99,39.95000076293945,-9.34999917984009,-25.979436454126393%,1,1,10 Women/8 Men,Emerald,https://www.shopwss.com/products/10001_302?variant=40951277715511,"eligible-discount-, eligible-discount-friends"
841158003327,B004026VO8,"Crocs Unisex Classic Clog Emerald Mens 11, Womens 13 Medium",35.99,39.95000076293945,-9.34999917984009,-25.979436454126393%,3,1,13 Women/11 Men,Emerald,https://www.shopwss.com/products/10001_302?variant=40951277813815,"eligible-discount-, eligible-discount-friends"
196265528370,B0C7K2CZ56,"Crocs Unisex-Adult Classic Clog, Clogs for Women and Men, Latte, 4 Men/6 Women",35.99,40.2400016784668,-7.839998474121096,-21.7838246016146%,7,1,6 Women/4 Men,Latte,https://www.shopwss.com/products/10001_2q9?variant=40943168061495,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
196265528387,B0C7K64C9W,"Crocs Unisex-Adult Classic Clog, Clogs for Women and Men, Latte, 5 Men/7 Women",35.99,39.95000076293945,-8.239999046325686,-22.89524603035756%,4,1,7 Women/5 Men,Latte,https://www.shopwss.com/products/10001_2q9?variant=40943168028727,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
196265528400,B0C7KD3GKY,"Crocs Unisex-Adult Classic Clog, Clogs for Women and Men, Latte, 7 Men/9 Women",35.99,39.95000076293945,-9.029999008178713,-25.090300106081447%,5,1,9 Women/7 Men,Latte,https://www.shopwss.com/products/10001_2q9?variant=40943168323639,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
196265528394,B0C7K64C9V,"Crocs Unisex-Adult Classic Clog, Clogs for Women and Men, Latte, 6 Men/8 Women",35.99,42.09000015258789,-7.209999790191652,-20.033342012202425%,4,1,8 Women/6 Men,Latte,https://www.shopwss.com/products/10001_2q9?variant=40943168258103,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
196265528417,B0C7JYLGL3,"Crocs Unisex-Adult Classic Clog, Clogs for Women and Men, Latte, 8 Men/10 Women",35.99,45.5099983215332,-4.550001373291018,-12.642404482609107%,6,1,10 Women/8 Men,Latte,https://www.shopwss.com/products/10001_2q9?variant=40943168389175,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
841158002412,B0014BYH62,"Crocs Unisex-Adult Classic Clogs, Black, 4 Men/6 Women",44.99,35,-21.450000038146975,-47.67726169848183%,7,1,6 Women/4 Men,Black,https://www.shopwss.com/products/10001-001?variant=40942213595191,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
841158002504,B0014BYHNK,"Crocs Unisex-Adult Classic Clogs, Black, 13 Men/15 Women",44.99,45.38999938964844,-14.290000667572023,-31.762615398026277%,5,1,15 Women/13 Men,Black,https://www.shopwss.com/products/10001-001?variant=40942213496887,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
841158002429,B0014BYHA8,"Crocs Unisex-Adult Classic Clogs, Black, 5 Men/7 Women",44.99,42.95000076293945,-16.7599990272522,-37.2527206651527%,6,1,7 Women/5 Men,Black,https://www.shopwss.com/products/10001-001?variant=40942213529655,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
841158002436,B0014C2NBC,"Crocs unisex adult Men's and Women's Classic (Neutral Colors) Clog, Black, 8 Women 6 Men US",44.99,35,-22.319999923706057,-49.611024502569585%,13,1,8 Women/6 Men,Black,https://www.shopwss.com/products/10001-001?variant=40942213562423,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
841158002498,B0014C2NKS,"Crocs Unisex-Adult Classic Clogs, Black, 12 Men/14 Women",44.99,39.95000076293945,-18.5099990272522,-41.14247394365903%,9,1,14 Women/12 Men,Black,https://www.shopwss.com/products/10001-001?variant=40942213464119,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
841158002474,B0014C5S7S,"Crocs Unisex-Adult Classic Clogs, Black, 10 Men/12 Women",44.99,0,0,,4,1,12 Women/10 Men,Black,https://www.shopwss.com/products/10001-001?variant=40942213398583,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
841158002467,B0014BYHGC,"Crocs Unisex-Adult Classic Clogs, Black, 9 Men/11 Women",44.99,49.95000076293945,-10.169998874664309,-22.605020837217847%,8,1,11 Women/9 Men,Black,https://www.shopwss.com/products/10001-001?variant=40942213365815,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
841158002481,B0014BYHJE,"Crocs Unisex-Adult Classic Clogs, Black, 11 Men/13 Women",44.99,39.060001373291016,-19.029998531341555,-42.2982852441466%,17,1,13 Women/11 Men,Black,https://www.shopwss.com/products/10001-001?variant=40942213431351,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
841158002450,B0014C0LUC,"Crocs Unisex-Adult Classic Clogs, Black, 8 Men/10 Women",44.99,47.9900016784668,-11.519998302459719,-25.6056863802172%,8,1,10 Women/8 Men,Black,https://www.shopwss.com/products/10001-001?variant=40942213333047,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
841158002443,B0014C0LSY,"Crocs Unisex-Adult Classic Clogs, Black, 9 Women/7 Men",44.99,46.45000076293945,-11.559999217987063,-25.69459706154048%,7,1,9 Women/7 Men,Black,https://www.shopwss.com/products/10001-001?variant=40942213300279,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
841158002726,B0014C3X2K,"Crocs Unisex-Adult Classic Clogs, Navy, 7 Men/9 Women",44.99,0,0,,4,1,9 Women/7 Men,Navy,https://www.shopwss.com/products/10001_410?variant=40942227816503,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
841158002719,B0014C5ULM,"Crocs Unisex-Adult Classic Clogs, Navy, 6 Men/8 Women",44.99,0,0,,8,1,8 Women/6 Men,Navy,https://www.shopwss.com/products/10001_410?variant=40942227783735,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
841158002757,B0014C5USU,"Crocs Unisex-Adult Classic Clogs, Navy, 12 Women/10 Men",44.99,0,0,,3,1,12 Women/10 Men,Navy,https://www.shopwss.com/products/10001_410?variant=40942227685431,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
841158002740,B0014C3X5C,"Crocs Unisex-Adult Classic Clogs, Navy, 9 Men/11 Women",44.99,0,0,,4,1,11 Women/9 Men,Navy,https://www.shopwss.com/products/10001_410?variant=40942227882039,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
841158002702,B0014C5UKI,"Crocs Unisex-Adult Classic Clogs, Navy, 5 Men/7 Women",44.99,32.9900016784668,-24.189997901916506,-53.76749922630919%,8,1,3 Big Kid,Navy,https://www.shopwss.com/products/10001_410?variant=40942227914807,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
841158002788,B0014C5UVM,"Crocs Men's and Women's Classic Clog, Navy, 15 Women/13 Men",44.99,0,0,,5,1,15 Women/13 Men,Navy,https://www.shopwss.com/products/10001_410?variant=40942227980343,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
841158002771,B0014C2PZG,"Crocs Unisex-Adult Classic Clogs, Navy, 12 Men/14 Women",44.99,0,0,,4,1,14 Women/12 Men,Navy,https://www.shopwss.com/products/10001_410?variant=40942227750967,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
883503185654,B0015259Z8,"Crocs Classic Clog,White,Women's 11 M US/Men's 9 M US",44.99,40.2400016784668,-18.509998073577883,-41.14247182391172%,8,1,11 Women/9 Men,White,https://www.shopwss.com/products/10001_100?variant=40942228701239,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
883503185609,B001526REU,"Crocs Unisex-Adult Classic Clogs, White, 4 Men/6 Women",44.99,41.279998779296875,-16.520001163482668,-36.719273535191526%,5,1,6 Women/4 Men,White,https://www.shopwss.com/products/10001_100?variant=40942228766775,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
883503185630,B001526RFY,"Crocs Unisex-Adult Classic Clogs, White, 7 Men/9 Women",44.99,45.18000030517578,-13.74999975204468,-30.56234663712976%,6,1,9 Women/7 Men,White,https://www.shopwss.com/products/10001_100?variant=40942228635703,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
883503185692,B001526RIG,"Crocs Unisex-Adult Classic Clogs, White, 13 Men/15 Women",44.99,36.5,-21.37000011444092,-47.49944457532989%,10,1,15 Women/13 Men,White,https://www.shopwss.com/products/10001_100?variant=40942228897847,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
883503185623,B001526RFO,"Crocs Unisex-Adult Classic Clogs, White, 6 Men/8 Women",44.99,35,-22.319999923706057,-49.611024502569585%,8,1,8 Women/6 Men,White,https://www.shopwss.com/products/10001_100?variant=40942228602935,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
883503185685,B001526RHC,"Crocs Unisex-Adult Classic Clogs, White, 12 Men/14 Women",44.99,40.869998931884766,-18.300001373291018,-40.67570876481666%,11,1,14 Women/12 Men,White,https://www.shopwss.com/products/10001_100?variant=40942228865079,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
883503185661,B00152CJ60,"Crocs Classic Clog,White,Women's 12 M US/Men's 10 M US",44.99,47.38999938964844,-12.27000068664551,-27.27272879894534%,11,1,12 Women/10 Men,White,https://www.shopwss.com/products/10001_100?variant=40942228734007,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
883503185616,B00152AGCY,"Crocs Unisex-Adult Classic Clogs, White, 5 Men/7 Women",44.99,42.40999984741211,-15.940000286102297,-35.43009621271904%,6,1,7 Women/5 Men,White,https://www.shopwss.com/products/10001_100?variant=40942228799543,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
883503185647,B00152AGEW,"Crocs Unisex-Adult Classic Clogs, White, 8 Men/10 Women",44.99,35,-20.759999980926516,-46.14358742148592%,9,1,10 Women/8 Men,White,https://www.shopwss.com/products/10001_100?variant=40942228668471,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
883503185678,B00152AGGA,"Crocs Classic Clog,White,Women's 13 M US/Men's 11 M US",44.99,35.52000045776367,-23.079999198913576,-51.300287172512945%,8,1,13 Women/11 Men,White,https://www.shopwss.com/products/10001_100?variant=40942228832311,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
191448101791,B0725RV7G2,"Crocs Unisex-Adult Classic Clogs, Slate Grey, 9 Men/11 Women",44.99,0,0,,1,1,11 Women/9 Men,Slate Grey,https://www.shopwss.com/products/10001_0da?variant=41419650662455,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
191448101685,B0728CNXWK,"Crocs Unisex-Adult Classic Clogs, Slate Grey, 12 Men/14 Women",44.99,0,0,,2,1,14 Women/12 Men,Slate Grey,https://www.shopwss.com/products/10001_0da?variant=41419650531383,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
191448101746,B071FBKTRQ,"Crocs Unisex-Adult Classic Clogs, Slate Grey, 4 Men/6 Women",44.99,0,0,,4,1,6 Women/4 Men,Slate Grey,https://www.shopwss.com/products/10001_0da?variant=41419651022903,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
191448101692,B071HXB8GZ,"Crocs Unisex-Adult Classic Clogs, Slate Grey, 13 Men/15 Women",44.99,0,0,,2,1,15 Women/13 Men,Slate Grey,https://www.shopwss.com/products/10001_0da?variant=41419650924599,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
191448101760,B0728CNXVY,Crocs Women's Classic Mule Slate Grey - 6 US Men/ 8 US Women M US,44.99,49.95000076293945,-9.529999008178713,-21.182482792128724%,5,1,8 Women/6 Men,Slate Grey,https://www.shopwss.com/products/10001_0da?variant=41419650564151,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
191448101784,B071FBKTRC,"Crocs Unisex-Adult Classic Clogs, Slate Grey, 8 Men/10 Women",44.99,0,0,,7,1,10 Women/8 Men,Slate Grey,https://www.shopwss.com/products/10001_0da?variant=41419650629687,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
191448101753,B071FBKV8B,"Crocs Unisex Classic Clog, Slate Grey, 7 Women/5 Men",44.99,0,0,,4,1,7 Women/5 Men,Slate Grey,https://www.shopwss.com/products/10001_0da?variant=41419650695223,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
191448101661,B071LJ1Z1Z,"Crocs Unisex-Adult Classic Clogs, Slate Grey, 10 Men/12 Women",44.99,0,0,,2,1,12 Women/10 Men,Slate Grey,https://www.shopwss.com/products/10001_0da?variant=41419650465847,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
191448101777,B0728CNYBJ,"Crocs Unisex-Adult Classic Clogs, Slate Grey, 7 Men/9 Women",44.99,0,0,,2,1,9 Women/7 Men,Slate Grey,https://www.shopwss.com/products/10001_0da?variant=41419650596919,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
198445103070,B0D2NX6W8D,Crocs Unisex Classic Clogs (Little Kid/Big Kid) Mystic Purple 4 Medium,35.99,39.95000076293945,-7.799998989105227,-21.67268404863914%,1,19,4 Big Kid,Mystic Purple,https://www.shopwss.com/products/206991_5bny?variant=41435218575415,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
198445103087,B0D2NWQKLS,Crocs Unisex Classic Clogs (Little Kid/Big Kid) Mystic Purple 5 Medium,35.99,39.95000076293945,-7.549998989105227,-20.978046649361563%,4,19,5 Big Kid,Mystic Purple,https://www.shopwss.com/products/206991_5bny?variant=41435218608183,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
198445103094,B0D2NXPY7F,Crocs Unisex Classic Clogs (Little Kid/Big Kid) Mystic Purple 6 Medium,35.99,39.95000076293945,-9.029999008178713,-25.090300106081447%,4,19,6 Big Kid,Mystic Purple,https://www.shopwss.com/products/206991_5bny?variant=41435218640951,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
198445102790,B0D2NVYZ8R,Crocs Unisex Classic Clogs (Toddler) Mystic Purple 9 Medium,31.49,34.95000076293945,-7.149998893737788,-22.705617318951376%,3,19,9 Toddler,Mystic Purple,https://www.shopwss.com/products/206990_5bn?variant=41435219066935,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
198445103018,B0D2NX8BMF,Crocs Unisex Classic Clogs (Little Kid/Big Kid) Mystic Purple 11 Medium,35.99,39.95000076293945,-7.549998989105227,-20.978046649361563%,4,19,11 Little Kid,Mystic Purple,https://www.shopwss.com/products/206991_5bn?variant=41435218706487,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
198445103049,B0D2NSC9FC,Crocs Unisex Classic Clogs (Little Kid/Big Kid) Mystic Purple 1 Medium,35.99,39.95000076293945,-7.799998989105227,-21.67268404863914%,2,19,1 Little Kid,Mystic Purple,https://www.shopwss.com/products/206991_5bn?variant=41435218804791,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
198445103063,B0D2NTN2D8,Crocs Unisex Classic Clogs (Little Kid/Big Kid) Mystic Purple 3 Medium,35.99,39.95000076293945,-9.749998798370363,-27.090855233037964%,1,19,3 Little Kid,Mystic Purple,https://www.shopwss.com/products/206991_5bn?variant=41435218870327,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
198445103056,B0D2NVBFYK,Crocs Unisex Classic Clogs (Little Kid/Big Kid) Mystic Purple 2 Medium,35.99,39.95000076293945,-8.239999046325686,-22.89524603035756%,2,19,2 Little Kid,Mystic Purple,https://www.shopwss.com/products/206991_5bn?variant=41435218837559,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
198445102776,B0D2NVHB1S,Crocs Unisex Classic Clogs (Toddler) Mystic Purple 7 Medium,31.49,34.95000076293945,-6.76999877929687,-21.498884659564528%,2,19,7 Toddler,Mystic Purple,https://www.shopwss.com/products/206990_5bn?variant=41435219001399,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
198445102745,B0D2NVJPPG,Crocs Unisex Classic Clogs (Toddler) Mystic Purple 4 Medium,31.49,34.95000076293945,-6.76999877929687,-21.498884659564528%,2,19,4 Toddler,Mystic Purple,https://www.shopwss.com/products/206990_5bn?variant=41435218903095,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
198445102769,B0D2NVRV55,Crocs Unisex's Classic Clogs (Toddler) Mystic Purple 6 Medium,31.49,34.95000076293945,-6.76999877929687,-21.498884659564528%,2,19,6 Toddler,Mystic Purple,https://www.shopwss.com/products/206990_5bn?variant=41435218968631,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
198445103032,B0D2NTC9HQ,Crocs Unisex Classic Clogs (Little Kid/Big Kid) Mystic Purple 13 Medium,35.99,39.95000076293945,-7.899998893737795,-21.950538743367034%,2,19,13 Little Kid,Mystic Purple,https://www.shopwss.com/products/206991_5bn?variant=41435218772023,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
198445102783,B0D2NVT68M,Crocs Unisex Classic Clogs (Toddler) Mystic Purple 8 Medium,31.49,34.95000076293945,-7.2999989891052195,-23.181959317577707%,3,19,8 Toddler,Mystic Purple,https://www.shopwss.com/products/206990_5bn?variant=41435219034167,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
198445102752,B0D2NXG5TZ,Crocs Unisex Classic Clogs (Toddler) Mystic Purple 5 Medium,31.49,34.95000076293945,-7.149998893737788,-22.705617318951376%,2,19,5 Toddler,Mystic Purple,https://www.shopwss.com/products/206990_5bn?variant=41435218935863,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
198445102738,B0D2NTJ44M,Crocs Unisex Classic Clogs (Toddler) Mystic Purple 10 Medium,31.49,34.95000076293945,-7.5499989891052195,-23.97586214387177%,4,19,10 Toddler,Mystic Purple,https://www.shopwss.com/products/206990_5bn?variant=41435219099703,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
198445103025,B0D2NTQ4HD,Crocs Unisex's Classic Clogs (Little Kid/Big Kid) Mystic Purple 12 Medium,35.99,39.95000076293945,-7.549998989105227,-20.978046649361563%,2,19,12 Little Kid,Mystic Purple,https://www.shopwss.com/products/206991_5bn?variant=41435218739255,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
196265747054,B0CQR97HSW,Crocs Kids Unisex Classic Clogs (Toddler) Pink Crush 9 Medium,31.49,34.93000030517578,-6.789999237060542,-21.562398339347546%,12,19,9 Toddler,Pink Crush,https://www.shopwss.com/products/206990_6tw?variant=40951086579767,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
196265747023,B0CQR9MCPQ,Crocs Kids Unisex Classic Clogs (Toddler) Pink Crush 6 Medium,31.49,34.95000076293945,-6.76999877929687,-21.498884659564528%,8,19,6 Toddler,Pink Crush,https://www.shopwss.com/products/206990_6tw?variant=40951086514231,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
196265747030,B0CQRBQ9M3,Crocs Kids Unisex Classic Clogs (Toddler) Pink Crush 7 Medium,31.49,34.95000076293945,-6.76999877929687,-21.498884659564528%,7,19,7 Toddler,Pink Crush,https://www.shopwss.com/products/206990_6tw?variant=40951086481463,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
196265747016,B0CQR79W5Z,Crocs Kids Unisex Classic Clogs (Toddler) Pink Crush 5 Medium,31.49,34.95000076293945,-6.76999877929687,-21.498884659564528%,7,19,5 Toddler,Pink Crush,https://www.shopwss.com/products/206990_6tw?variant=40951086448695,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
196265747047,B0CQRB1NRW,Crocs Kids Unisex Classic Clogs (Toddler) Pink Crush 8 Medium,31.49,34.95000076293945,-6.76999877929687,-21.498884659564528%,9,19,8 Toddler,Pink Crush,https://www.shopwss.com/products/206990_6tw?variant=40951086546999,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
196265746996,B0CQRBCKBH,Crocs Kids Unisex Classic Clogs (Toddler) Pink Crush 10 Medium,31.49,34.95000076293945,-8.399998893737788,-26.675131450421684%,12,19,10 Toddler,Pink Crush,https://www.shopwss.com/products/206990_6tw?variant=40951086612535,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
196265800568,B0CQY22D4B,Crocs Kids Unisex Classic Clogs (Little Kid/Toddler/Big Kid) Venetian Blue 11 Medium,35.99,39.95000076293945,-7.399998893737795,-20.561263944811877%,3,19,11 Little Kid,Venetian Blue,https://www.shopwss.com/products/206991_4ox?variant=40951085793335,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
196265800636,B0CQY3QCWV,Crocs Kids Unisex Classic Clogs (Little Kid/Toddler/Big Kid) Venetian Blue 5 Medium,35.99,39.95000076293945,-9.109998931884768,-25.312583861863757%,2,19,5 Big Kid,Venetian Blue,https://www.shopwss.com/products/206991_4oxy?variant=40951085727799,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
196265800629,B0CQY3QYW4,Crocs Kids Unisex Classic Clogs (Little Kid/Toddler/Big Kid) Venetian Blue 4 Medium,35.99,39.95000076293945,-9.34999917984009,-25.979436454126393%,5,19,4 Big Kid,Venetian Blue,https://www.shopwss.com/products/206991_4oxy?variant=40951085695031,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
196265800643,B0CQY4D95Q,Crocs Kids Unisex Classic Clogs (Little Kid/Toddler/Big Kid) Venetian Blue 6 Medium,35.99,39.95000076293945,-9.029999008178713,-25.090300106081447%,2,19,6 Big Kid,Venetian Blue,https://www.shopwss.com/products/206991_4oxy?variant=40951085760567,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
196265800735,B0CQQSQ8BQ,Crocs Kids Unisex Classic Clogs (Little Kid/Toddler/Big Kid) Pink Crush 6 Medium,31.49,39.95000076293945,-4.529999008178706,-14.385516062809483%,3,19,6 Big Kid,Pink Crush,https://www.shopwss.com/products/206991_6twy?variant=40951076454455,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
196265747009,B0CQRBMGC1,Crocs Kids Unisex Classic Clogs (Toddler) Pink Crush 4 Medium,31.49,34.95000076293945,-6.329999198913569,-20.101617017826516%,4,19,4 Toddler,Pink Crush,https://www.shopwss.com/products/206990_6tw?variant=40951086415927,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
196265800711,B0CQR8CB42,Crocs Kids Unisex Classic Clogs (Little Kid/Toddler/Big Kid) Pink Crush 4 Medium,31.49,39.95000076293945,-4.529999008178706,-14.385516062809483%,1,19,4 Big Kid,Pink Crush,https://www.shopwss.com/products/206991_6twy?variant=40951076388919,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
196265800728,B0CQR8NRQH,Crocs Kids Unisex Classic Clogs (Little Kid/Toddler/Big Kid) Pink Crush 5 Medium,31.49,39.95000076293945,-5.009999027252192,-15.90980954986406%,1,19,5 Big Kid,Pink Crush,https://www.shopwss.com/products/206991_6twy?variant=40951076421687,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
196265800704,B0CQR7NNNX,Crocs Kids Unisex Classic Clogs (Little Kid/Toddler/Big Kid) Pink Crush 3 Medium,35.99,39.95000076293945,-9.029999008178713,-25.090300106081447%,3,19,3 Little Kid,Pink Crush,https://www.shopwss.com/products/206991_6tw?variant=40951086317623,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
196265800667,B0CQRCFH3H,Crocs Kids Unisex Classic Clogs (Little Kid/Toddler/Big Kid) Pink Crush 12 Medium,35.99,39.95000076293945,-7.799998989105227,-21.67268404863914%,3,19,12 Little Kid,Pink Crush,https://www.shopwss.com/products/206991_6tw?variant=40951086252087,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
196265800612,B0CQXV32ZQ,Crocs Kids Unisex Classic Clogs (Little Kid/Toddler/Big Kid) Venetian Blue 3 Medium,35.99,39.95000076293945,-8.079999198913576,-22.45067851879293%,6,19,3 Little Kid,Venetian Blue,https://www.shopwss.com/products/206991_4ox?variant=40951085957175,"eligible-discount, eligible-discount-clearance, eligible-discount-friends"
