UPC,Price,Variant,Promo,Source Link
841436004138,13.212,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-x-3-static-sensitive-contents-fluorescent-red-labels
848109040882,99.33300000000001,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/11-x-16-50-lb-kraft-paper-sheets
848109013008,25.479,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-x-3-empty-fluorescent-green-labels
848109015705,21.699,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-circle-return-to-stock-fluorescent-green-labels
848109012933,25.479,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-x-3-scrap-fluorescent-orange-labels
735153047342,53.685,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/30-40-lb-kraft-paper-rolls
841436041386,12.267000000000001,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/1-x-2-1-2-electrostatic-sensitive-devices-labels
841436040136,287.235,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-4-x-025-gauge-x-1-570-high-tensile-steel-strapping
841436004145,19.818,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/4-x-4-caution-moisture-sensitive-devices-labels
841436011747,11.817,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-fluorescent-pink-inventory-circle-labels
848109023403,348.39000000000004,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/36-x-200-yds-silver-saver-r-rolls
773949227271,304.839,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/18-x-60-gauge-x-4375-polyolefin-shrink-film
841436013666,32.085,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-x-5-rejected-fluorescent-red-labels
841436003643,61.33500000000001,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/8-x-10-fragile-handle-with-care-high-claim-value-fluorescent-green-labels
00651824000587,32.571,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/4-1-2-x-5-1-2-red-packing-list-enclosed-envelopes
822566000450,65.061,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/10-lb-purple-crinkle-paper
822566000412,65.061,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/10-lb-navy-blue-crinkle-paper
841436054911,151.389,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-x-110-yds-keep-refrigerated-tape-logic-r-messaged-carton-sealing-tape
848109000121,53.415,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/30-50-lb-bogus-kraft-paper-rolls
848109013718,47.178000000000004,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-x-10-do-not-double-stack-fluorescent-red-labels
841436031370,105.16499999999999,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/4-3-4-x-2-3-8-fluorescent-red-13-pt-shipping-tags-pre-wired
848109010564,75.321,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-x-60-yds-kraft-6-pack-tape-logic-r-5300-flatback-tape
848109012988,13.734,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-x-3-qc-passed-labels
848109012841,31.14,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-x-5-caution-sharp-objects-inside-fluorescent-green-labels
848109023953,55.692,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-x-110-yds-repack-18-pack-tape-logic-r-messaged-carton-sealing-tape
848109024707,17.955,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-x-55-yds-black-6-pack-tape-logic-r-carton-sealing-tape
848109015521,42.462,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/5-x-7-red-inventory-rectangle-labels
848109008028,96.534,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/5-1-2-x-10-instructions-enclosed-envelopes
841436063951,66.195,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/36-x-48-newsprint-sheets-50-lbs
00651824000778,34.551,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-x-4-1-2-clear-face-document-envelopes
848109042008,183.483,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-x-450-warning-tape-logic-r-7500-messaged-reinforced-water-activated-tape
812578007301,39.627,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-4-x-10-green-tyvek-r-wristbands
848109019116,97.01100000000001,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/1-x-36-yds-red-white-tape-logic-r-striped-vinyl-safety-tape
848109025469,313.551,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/1-4-x-60-yds-red-tape-logic-r-masking-tape
848109043944,60.354000000000006,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-4-x-10-green-age-verified-tyvek-r-wristbands
848109033648,49.931999999999995,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-x-55-yds-clear-6-pack-tape-logic-r-350-acrylic-tape
848109036984,45.873,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/4-3-4-x-2-3-8-orange-plastic-shipping-tags-pre-wired
848109026985,282.195,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-x-60-yds-black-tape-logic-r-10-mil-duct-tape
848109013787,61.33500000000001,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/8-x-10-attention-carrier-labels
848109000152,197.415,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/60-poly-coated-kraft-paper-rolls
841436054744,115.227,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-x-55-yds-white-tape-logic-r-carton-sealing-tape
848109021492,56.673,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-x-36-yds-white-3-pack-tape-logic-r-solid-vinyl-safety-tape
848109021843,24.867,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-x-36-yds-black-white-3-pack-tape-logic-r-striped-vinyl-safety-tape
848109013992,111.699,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-x-110-yds-clear-tape-logic-r-600-hot-melt-tape
848109023533,52.254000000000005,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-4-x-60-yds-orange-12-pack-tape-logic-r-masking-tape
848109055893,57.177,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/8-x-10-do-not-double-stack-fluorescent-yellow-labels
841436056656,188.127,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/1-x-60-yds-yellow-tape-logic-r-masking-tape
841436066884,71.55,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-4-x-60-yds-12-pack-tartan-filament-tape-8934
841436018869,24.444,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-x-55-yds-tan-6-pack-tape-logic-r-350-acrylic-tape
848109022925,37.521,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/1-x-1-tape-logic-r-1-32-double-sided-foam-squares
743806150165,84.91499999999999,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/4-3-4-x-2-3-8-inspected-inspection-tags
848109009353,228.627,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-x-110-yds-clear-tape-logic-r-126-quiet-carton-sealing-tape
848109023755,60.354000000000006,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-x-55-yds-stop-if-seal-is-broken-tan-18-pack-tape-logic-r-messaged-carton-sealing-tape
848109009056,141.768,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-x-110-yds-clear-tape-logic-r-7651-cold-temperature-tape
848109014562,120.717,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-x-55-yds-fragile-handle-with-care-tape-logic-r-messaged-carton-sealing-tape
848109027142,282.195,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-x-60-yds-blue-tape-logic-r-10-mil-duct-tape
822566000283,65.061,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/10-lb-black-crinkle-paper
848109018997,97.01100000000001,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/1-x-36-yds-blue-tape-logic-r-solid-vinyl-safety-tape
848109022789,253.55700000000002,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-4-x-36-yds-1-16-black-tape-logic-r-double-sided-foam-tape
848109028552,13.932,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/1-x-60-yds-2-pack-tape-logic-r-double-sided-film-tape
848109012421,29.25,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-x-4-this-end-up-high-gloss-labels
848109042060,142.785,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-x-600-kraft-tape-logic-r-6000-non-reinforced-water-activated-tape
848109013916,112.473,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-x-55-yds-clear-tape-logic-r-350-acrylic-tape
841436014694,16.956,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-x-55-yds-tan-6-pack-tape-logic-r-400-acrylic-tape
848109024202,57.483,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-x-110-yds-do-not-break-stretch-wrap-6-pack-tape-logic-r-messaged-carton-sealing-tape
841436014830,23.759999999999998,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-x-55-yds-tan-6-pack-tape-logic-r-291-acrylic-tape
848109057491,449.271,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-4-1-1-4-deluxe-steel-strapping-tensioner
848109028637,125.59500000000001,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-x-110-yds-tan-tape-logic-r-600-hot-melt-tape
848109024158,109.467,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-x-110-yds-stop-alto-18-pack-tape-logic-r-messaged-carton-sealing-tape
848109040486,85.311,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/1-2-x-60-yds-red-12-pack-tape-logic-r-masking-tape
822566000481,51.723,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/10-lb-white-crinkle-paper
848109040448,37.233,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/1-2-x-60-yds-light-green-12-pack-tape-logic-r-masking-tape
848109036939,45.846,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-blue-plastic-circle-tags
848109067636,18.072,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/1-1-2-circles-white-removable-labels
848109021423,14.868,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/1-x-36-yds-yellow-3-pack-tape-logic-r-solid-vinyl-safety-tape
848109024820,41.894999999999996,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-1-4-x-1-5-8-yellow-tyvek-r-shipping-tag
841436056779,108.171,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-x-36-yds-black-yellow-tape-logic-r-striped-vinyl-safety-tape
841436065115,62.71200000000001,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/one-day-visitor-pass
848109025117,46.422,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-1-4-x-1-5-8-blue-tyvek-r-pre-wired-shipping-tag
848109024998,52.083,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/5-1-4-x-2-5-8-red-tyvek-r-shipping-tag
841436058636,91.773,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/16-x-75-gauge-x-500-reynolon-r-5044-pvc-shrink-film
848109016962,75.483,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-ply-315-lb-white-polypropylene-tying-twine
841436009683,54.171,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-x-110-yds-tan-6-pack-tartan-box-sealing-tape-369
841436041331,117.162,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/20-x-80-gauge-x-6000-blown-machine-stretch-film
848109017297,50.661,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/1-4-1-000-lb-yellow-hollow-braided-polypropylene-rope
841436040396,200.979,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/1-1-4-closed-thread-on-heavy-duty-steel-strapping-seals
848109042220,68.517,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/36-30-lb-bogus-kraft-paper-rolls
848109017167,280.78200000000004,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-4-7-650-lb-yellow-twisted-polypropylene-rope
841436000079,60.354000000000006,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-4-x-10-red-stars-tyvek-r-wristbands
848109033945,61.083000000000006,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-x-110-yds-clear-6-pack-tape-logic-r-800-hot-melt-tape
848109036908,45.846,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-yellow-plastic-circle-tags
841436093262,61.36200000000001,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/20-x-30-evergreen-gift-grade-tissue-paper
841436042413,55.692,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/8-x-12-80-gauge-shrink-bags
841436031318,98.15400000000001,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/4-1-4-x-2-1-8-fluorescent-green-13-pt-shipping-tags-pre-wired
848109024769,39.627,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-3-4-x-1-3-8-blue-tyvek-r-shipping-tag
848109017754,108.95400000000001,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-x-110-yds-clear-tape-logic-r-220-acrylic-tape
743806723017,55.656000000000006,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/4-3-4-x-2-3-8-sold-tags-10-point-card-stock
841436042512,116.271,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/14-x-20-100-gauge-shrink-bags
841436042765,778.968,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/36-x-75-gauge-x-2000-reynolon-r-5044-pvc-shrink-film
848109047553,90.018,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-4-x-10-day-glo-orange-plastic-wristbands
848109024837,41.894999999999996,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-1-4x-1-5-8-green-tyvek-r-shipping-tag
841436039598,168.03900000000002,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/1-2-open-snap-on-metal-poly-strapping-seals
848109040912,99.33300000000001,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/15-x-20-50-lb-kraft-paper-sheets
841436030335,87.651,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/4-1-4-x-2-1-8-light-blue-13-pt-shipping-tags-pre-wired
841436042925,172.449,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/12-x-100-gauge-x-1500-shrink-tubing
841436070669,97.2,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/26-x-28-100-gauge-domed-shrink-bags
841436039697,125.85600000000001,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/1-2-x-7200-8-x-8-core-machine-grade-polypropylene-strapping-embossed
848109025179,48.690000000000005,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-3-4-x-1-7-8-yellow-tyvek-r-pw-shipping-tag
841436053976,222.723,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/1-2-x-9000-16-x-6-core-signode-r-comparable-polyester-strapping-smooth
848109012438,21.699,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-circle-hot-high-gloss-labels
848109036830,41.562,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-yellow-plastic-circle-tags
848109057705,241.038,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/1-2-deluxe-poly-strapping-sealer
841436030830,81.288,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-1-4-x-1-5-8-fluorescent-orange-13-pt-shipping-tags-pre-strung
848109016009,21.699,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-circle-inspected-by-fluorescent-green-labels
848109018980,97.01100000000001,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/1-x-36-yds-black-tape-logic-r-solid-vinyl-safety-tape
812578001293,44.127,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/1-2-x-72-yds-1-32-white-2-pack-tape-logic-r-double-sided-foam-tape
848109013879,193.878,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-x-110-yds-tan-tape-logic-r-291-acrylic-tape
841436040372,225.71099999999998,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/1-1-4-open-snap-on-heavy-duty-steel-strapping-seals
848109027098,52.911,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-x-60-yds-green-3-pack-tape-logic-r-10-mil-duct-tape
841436014427,21.312,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-x-5-small-parts-enclosed-fluorescent-green-labels
848109022345,43.596,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-4-x-60-yds-12-pack-tape-logic-r-1400-strapping-tape
848109024288,41.751000000000005,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-x-110-yds-do-not-double-stack-6-pack-tape-logic-r-messaged-carton-sealing-tape
841436031103,117.873,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/6-1-4-x-3-1-8-fluorescent-yellow-13-pt-shipping-tags-pre-strung
848109025155,46.422,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-1-4-x-1-5-8-orange-tyvek-r-pre-wired-shipping-tag
848109007281,76.257,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-x-110-yds-clear-6-pack-tape-logic-r-51-natural-rubber-tape
848109023618,170.199,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/1-x-60-yds-orange-12-pack-tape-logic-r-masking-tape
848109038773,31.14,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/1-x-60-black-tape-logic-r-anti-slip-tape
848109024141,57.483,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-x-110-yds-stop-if-seal-is-broken-tan-6-pack-tape-logic-r-messaged-carton-sealing-tape
848109023793,23.679,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-x-55-yds-fragile-handle-with-care-6-pack-tape-logic-r-messaged-carton-sealing-tape
848109016351,82.017,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/2-x-60-yds-natural-white-6-pack-tape-logic-r-5400-flatback-tape
848109014043,124.515,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/3-x-110-yds-clear-tape-logic-r-700-hot-melt-tape
848109022277,37.107,Default Title,SCHOOLBOGO,https://goodearthproducts.com/collections/office-supplies/products/1-2-x-60-yds-12-pack-tape-logic-r-1300-strapping-tape
